title,location,precio,basic_features,extra_features
Dúplex en venta en avenida General Marva,Mercado,465000,"['201 m² construidos', '4 habitaciones', '4 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, oeste', 'Construido en 1996', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n133 kWh/m² año', 'Emisiones: \n23 kg CO2/m² año']"
Piso en venta en calle del Alcalde Alfonso de Rojas,Campoamor,245000,"['145 m² construidos, 135 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1976', 'Calefacción individual: Bomba de frío/calor', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Alfonso X El Sabio,Mercado,258000,"['120 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'Construido en 1957', 'Calefacción individual: Bomba de frío/calor', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n43 kWh/m² año', 'Emisiones: \n42 kg CO2/m² año']"
Piso en venta en Pablo Iglesias,Mercado,260000,"['192 m² construidos, 180 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/para reformar', 'Planta 5ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Mercado,Centro,275000,"['175 m² construidos', '5 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1978', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 3ª interior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Diaz Moreu,San Antón,234000,"['100 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje por 33.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 2009', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n111 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Piso en venta en Alfonso X El Sabio,Mercado,270000,"['110 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n43,42 kWh/m² año', 'Emisiones: \n43,42 kg CO2/m² año']"
Piso en venta en calle Díaz Moreu,San Antón,229000,"['95 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje por 33.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 2009', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n111 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Piso en venta en calle San Vicente,Mercado,234000,"['100 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje por 33.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 2009', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n111 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Piso en venta en Campoamor,Campoamor-Carolinas-Altozano,185000,"['141 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 5ª', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Mercado,Centro,259000,"['125 m² construidos, 112 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 2ª', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Alfonso El Sabio,Mercado,420000,"['190 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1979', 'Calefacción central: Gas', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle taquigrafo marti,Campoamor,125000,"['112 m² construidos, 105 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1972', 'Planta 3ª exterior', 'Sin ascensor']","['Consumo: \n128 kWh/m² año', 'Emisiones: \n26 kg CO2/m² año']"
Dúplex en venta en Campoamor,Campoamor-Carolinas-Altozano,172000,"['133 m² construidos, 84 m² útiles', '3 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 1992', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n134 kWh/m² año', 'Emisiones: \n27 kg CO2/m² año']"
Piso en venta en calle Díaz Moreu,San Antón,279000,"['85 m² construidos, 75 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1970', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Poeta Carmelo Calvo,Mercado,230000,"['168 m² construidos, 150 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1965', 'Calefacción individual: Eléctrica', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida General Marvá,Mercado,317200,"['98 m² construidos, 86 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2009', 'Calefacción individual', 'Planta 5ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Benito Pérez Galdós,Mercado,315000,"['145 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Mercado,Centro,265000,"['133 m² construidos, 105 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2000', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Benito Perez Galdos,Mercado,398000,"['160 m² construidos, 145 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en plaza de los Luceros,Mercado,550000,"['196 m² construidos, 163 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2010', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle del Alcalde Alfonso de Rojas,Campoamor,197000,"['129 m² construidos, 114 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1977', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Teniente Durán,Mercado,299000,"['119 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1959', 'Calefacción central', 'Bajo exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Mercado,Centro,320000,"['90 m² construidos, 79 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Bajo exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Vicente Inglada,Mercado,248700,"['116 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 2002', 'Calefacción individual: Eléctrica', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en calle Poeta Campos Vasallo,Mercado,298000,"['80 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, este, oeste', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle San Vicente,San Antón,257000,"['124 m² construidos, 107 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1970', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Mercado,Centro,280000,"['168 m² construidos, 140 m² útiles', '5 habitaciones', '3 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1975', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Mercado,Centro,280000,"['168 m² construidos, 140 m² útiles', '5 habitaciones', '3 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1975', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Pintor Murillo,Mercado,161000,"['57 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1982', 'No dispone de calefacción', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Mercado,Centro,585000,"['146 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación sur, oeste', 'Construido en 1958', 'exterior']",['En trámite']
Piso en venta en Campoamor,Campoamor-Carolinas-Altozano,150000,"['95 m² construidos, 75 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1970', 'Planta 2ª']",['En trámite']
Piso en venta en Mercado,Centro,244000,"['133 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 2000', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Taquigrafo Martí,Campoamor,133000,"['100 m² construidos, 85 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Maestro Marques,Mercado,129000,"['109 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1950', 'Planta 4ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Inmueble exento']"
Piso en venta en calle de Trafalgar,San Antón,325000,"['123 m² construidos, 93 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Bajo exterior', 'Sin ascensor']","['Aire acondicionado', 'Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en avenida Benito Perez Galdos,Ensanche-Diputación,295000,"['127 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en Mercado,Centro,189000,"['144 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 1ª']",['No indicado']
Ático en venta en Mercado,Centro,149000,"['130 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1950', 'Planta 4ª']",['No indicado']
Piso en venta en Campoamor,Campoamor-Carolinas-Altozano,140000,"['95 m² construidos, 93 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Construido en 1970', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",['No indicado']
Ático en venta en avenida Alfonso El Sabio,Mercado,350000,"['127 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Alfonso El Sabio,Mercado,300000,"['120 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Mercado,Centro,239000,"['155 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 1971', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Pablo Iglesias,Mercado,199000,"['95 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación sur', 'Planta 4ª exterior', 'Sin ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en Mercado,Centro,235000,"['145 m² construidos, 131 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/para reformar', 'Orientación norte, sur', 'Construido en 1968', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Campoamor,Campoamor-Carolinas-Altozano,185000,"['95 m² construidos, 88 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Construido en 2006', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Pozo,San Antón,93000,"['60 m² construidos, 55 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 2004', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Taquigrafo Martí,Campoamor,125000,"['100 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 5ª exterior', 'Sin ascensor']",['No indicado']
Piso en venta en calle Vicente Inglada,Mercado,255000,"['100 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Mercado,Centro,179000,"['110 m² construidos, 100 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 1964', 'Calefacción individual: Eléctrica', 'Planta 2ª exterior', 'Sin ascensor']",['No indicado']
Dúplex en venta en calle poeta campos vasallo,Mercado,298000,"['130 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Orientación norte', 'Planta 1ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en Mercado,Centro,235000,"['155 m² construidos, 154 m² útiles', '3 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1968', 'No dispone de calefacción', 'Planta 7ª exterior', 'Con ascensor']",['No indicado']
