title,location,precio,basic_features,extra_features
Piso en venta en Centro Tradicional,Centro,699000,"['197 m² construidos, 190 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1880', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle de Álvarez Sereix,Centro Tradicional,260000,"['198 m² construidos, 190 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 20.000 € adicionales', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1960', 'Calefacción central: Gas', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Dúplex en venta en calle Bazan,Centro Tradicional,399000,"['140 m² construidos, 135 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1994', 'Calefacción individual: Eléctrica', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Girona,Centro Tradicional,410000,"['172 m² construidos', '3 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en Centro Tradicional,Centro,669000,"['154 m² construidos, 140 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 1971', 'Calefacción individual: Eléctrica', 'Planta 4ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Centro Tradicional,Centro,390000,"['130 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación este', 'Construido en 1935', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Centro Tradicional,Centro,330000,"['115 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Centro Tradicional,Centro,269500,"['100 m² construidos, 85 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1936', 'No dispone de calefacción', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Álvarez Sereix,Centro Tradicional,225000,"['100 m² construidos, 97 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/para reformar', 'Orientación este', 'Construido en 1915', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Zonas verdes', 'En trámite']"
Piso en venta en Centro Tradicional,Centro,225750,"['108 m² construidos, 100 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Construido en 1963', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Centro Tradicional,Centro,490000,"['133 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1960', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Centro Tradicional,Centro,550000,"['150 m² construidos, 140 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 5ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle de Álvarez Sereix,Centro Tradicional,300000,"['230 m² construidos', '5 habitaciones', '2 baños', 'Segunda mano/para reformar', 'interior', 'Sin ascensor']",['En trámite']
Piso en venta en Centro Tradicional,Centro,319000,"['100 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Centro Tradicional,Centro,250000,"['108 m² construidos, 100 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/para reformar', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",['Consumo:']
Piso en venta en Centro Tradicional,Centro,365000,"['160 m² construidos, 140 m² útiles', '4 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Construido en 1972', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle Jerusalem,Centro Tradicional,220000,"['91 m² construidos, 69 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación oeste', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo: \n163 kWh/m² año', 'Emisiones: \n28 kg CO2/m² año']"
Ático en venta en calle Pascual Perez,Centro Tradicional,415000,"['200 m² construidos, 180 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Calefacción central', 'Planta 10ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Centro Tradicional,Centro,320000,"['150 m² construidos, 141 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Periodista Pirula Arderius,Centro Tradicional,225000,"['90 m² construidos, 80 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Centro Tradicional,Centro,230000,"['90 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación sur, este', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Centro Tradicional,Centro,545000,"['135 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Orientación oeste', 'Calefacción individual: Eléctrica', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Castaños,Centro Tradicional,725000,"['200 m² construidos', '4 habitaciones', '4 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Estudio en venta en avenida Mendez Nuñez,Centro Tradicional,260000,"['94 m² construidos, 79 m² útiles', 'Sin habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Planta 5ª exterior', 'Con ascensor']",['Inmueble exento']
Piso en venta en avineda de estacion,Ensanche-Diputación,230000,"['120 m² construidos, 108 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1990', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n1245 kWh/m² año', 'Emisiones: \n1254 kg CO2/m² año']"
Casa o chalet independiente en venta en brasil,Centro Tradicional,235000,"['Casa o chalet independiente', '153 m² construidos, 125 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2000', 'Calefacción individual: Gas natural']","['Aire acondicionado', 'Piscina', 'Jardín', 'No indicado']"
Piso en venta en Centro Tradicional,Centro,123750,"['57 m² construidos, 56 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1951', 'No dispone de calefacción', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'En trámite']"
Piso en venta en calle Barón de Finestrat,Centro Tradicional,175000,"['105 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Colon,Centro Tradicional,250000,"['130 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Alfonso El Sabio,Centro Tradicional,280000,"['85 m² construidos, 82 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Centro Tradicional,Centro,560000,"['128 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1920', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en Centro Tradicional,Centro,315000,"['115 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 2001', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Colon,Centro Tradicional,328000,"['185 m² construidos, 177 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este, oeste', 'Construido en 1956', 'Calefacción individual: Bomba de frío/calor', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida de Federico Soto,Centro Tradicional,545000,"['131 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1940', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Valdes,Centro Tradicional,250000,"['75 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, este', 'Construido en 2015', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Centro Tradicional,Centro,550000,"['140 m² construidos, 133 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en plaza Doctor Balmis,Centro Tradicional,299000,"['70 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1969', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª', 'Con ascensor']",['Consumo: \n58 kWh/m² año']
Piso en venta en Centro Tradicional,Centro,450000,"['129 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1954', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Centro Tradicional,Centro,289000,"['81 m² construidos, 71 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1965', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en padre vendrell,Ensanche-Diputación,290000,"['155 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle de Guillem de Castro,Oliva pueblo,138000,"['108 m² construidos, 103 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2007', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Consumo: \n119 kWh/m² año', 'Emisiones: \n47 kg CO2/m² año']"
Piso en venta en gerona,Centro Tradicional,380000,"['130 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 1970', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle del Médico Pascual Pérez,Centro Tradicional,123950,"['57 m² construidos, 56 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Construido en 1951', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Centro Tradicional,Centro,490000,"['173 m² construidos, 133 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1960', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Casa o chalet independiente en venta en Zona Mas del Jutge,Torrent,240000,"['Casa o chalet independiente', '1 planta', '246 m² construidos, 230 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 1.154 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 2000', 'Calefacción individual']","['Aire acondicionado', 'Piscina', 'Jardín', 'Consumo: \n120 kWh/m² año', 'Emisiones: \n40 kg CO2/m² año']"
Piso en venta en Centro Tradicional,Centro,350000,"['143 m² construidos, 136 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1940', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en avenida del Doctor Gadea,Centro Tradicional,413000,"['171 m² construidos, 1 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/para reformar', 'Orientación sur', 'Construido en 1982', 'Planta 4ª', 'Con ascensor']","['Piscina', 'Consumo:']"
Piso en venta en calle de Álvarez Sereix,Centro Tradicional,595000,"['200 m² construidos', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Calefacción individual: Bomba de frío/calor', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Trapig,Xeresa,90000,"['75 m² construidos, 70 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2010', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n110 kWh/m² año', 'Emisiones: \n20 kg CO2/m² año']"
Piso en venta en calle Pintor Velazquez,Campoamor,189000,"['145 m² construidos, 140 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 1969', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Consumo: \n145 kWh/m² año', 'Emisiones: \n58 kg CO2/m² año']"
Piso en venta en avenida Millars,Nules,65000,"['117 m² construidos, 110 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Orientación sur, este', 'Construido en 1976', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Sin ascensor']","['Consumo: \n144 kWh/m² año', 'Emisiones: \n66 kg CO2/m² año']"
Ático en venta en calle de Joan d'Austria,El Grau de Castelló,250000,"['181 m² construidos, 170 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2006', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']","['Consumo: \n104 kWh/m² año', 'Emisiones: \n30 kg CO2/m² año']"
Piso en venta en calle del Riu,Pueblo de Cullera,210000,"['224 m² construidos, 213 m² útiles', '5 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 1960', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n95 kWh/m² año', 'Emisiones: \n27 kg CO2/m² año']"
Piso en venta en avenida Dos de Maig,Aldaia,205000,"['158 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1993', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n115 kWh/m² año', 'Emisiones: \n50 kg CO2/m² año']"
Piso en venta en calle Torremolinos,Moncófar playa,125000,"['88 m² construidos, 82 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 2005', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']","['Consumo: \n103 kWh/m² año', 'Emisiones: \n41 kg CO2/m² año']"
Piso en venta en calle Alcoy,Alcalde Felipe Mallol,218000,"['192 m² construidos, 180 m² útiles', '4 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Orientación norte, este', 'Construido en 1970', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']","['Consumo: \n156 kWh/m² año', 'Emisiones: \n70 kg CO2/m² año']"
Piso en venta en calle de Sanahuja,Zona Plaza Illes Columbretes,165000,"['119 m² construidos, 112 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 1980', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Consumo: \n123 kWh/m² año', 'Emisiones: \n50 kg CO2/m² año']"
Casa o chalet independiente en venta en calle Banda de l'Empastre,Catarroja,395000,"['Casa o chalet independiente', '1 planta', '181 m² construidos, 175 m² útiles', '5 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1922', 'Calefacción individual']","['Aire acondicionado', 'Consumo: \n128 kWh/m² año', 'Emisiones: \n56 kg CO2/m² año']"
Piso en venta en avenida General Marvá,Ensanche-Diputación,480000,"['131 m² construidos, 125 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 1969', 'Calefacción individual', 'Planta 9ª exterior', 'Con ascensor']","['Consumo: \n100 kWh/m² año', 'Emisiones: \n39 kg CO2/m² año']"
Piso en venta en calle del Xiricull,Oliva pueblo,98000,"['106 m² construidos, 100 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2011', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n111 kWh/m² año', 'Emisiones: \n37 kg CO2/m² año']"
Piso en venta en calle Santa Pola,Moncófar playa,99900,"['74 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 2007', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n103 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Piso en venta en calle de les Carmelites,Centro Histórico,113000,"['170 m² construidos, 160 m² útiles', '5 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1975', 'No dispone de calefacción', 'Planta 4ª exterior', 'Sin ascensor']","['Consumo: \n124 kWh/m² año', 'Emisiones: \n56 kg CO2/m² año']"
Piso en venta en calle de Salvador Soler i Soler,Oliva pueblo,165000,"['266 m² construidos, 250 m² útiles', '5 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 1976', 'Calefacción individual', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo: \n96 kWh/m² año', 'Emisiones: \n26 kg CO2/m² año']"
Piso en venta en calle del Mestre Llorens,Mestrets,128000,"['83 m² construidos, 77 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1986', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n104 kWh/m² año', 'Emisiones: \n35 kg CO2/m² año']"
Piso en venta en calle Sant Roc,Alquerias del Niño Perdido,150000,"['160 m² construidos, 155 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2002', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n116 kWh/m² año', 'Emisiones: \n55 kg CO2/m² año']"
Piso en venta en calle Riu Segura,Les Palmeres,159890,"['98 m² construidos, 92 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1991', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Consumo: \n118 kWh/m² año', 'Emisiones: \n41 kg CO2/m² año']"
Piso en venta en avenida Castelló,Barrio del Pilar,135000,"['123 m² construidos, 108 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2003', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n55 kWh/m² año', 'Emisiones: \n9 kg CO2/m² año']"
Piso en venta en avenida Rei En Jaume,Casco Histórico,285000,"['255 m² construidos, 252 m² útiles', '5 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1988', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n112 kWh/m² año', 'Emisiones: \n47 kg CO2/m² año']"
Ático en venta en calle de Gravina,El Grau de Castelló,180000,"['128 m² construidos, 120 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 2001', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Consumo: \n124 kWh/m² año', 'Emisiones: \n46 kg CO2/m² año']"
Piso en venta en calle Riu Segura,Les Palmeres,159890,"['98 m² construidos, 92 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1991', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Consumo: \n118 kWh/m² año', 'Emisiones: \n41 kg CO2/m² año']"
Ático en venta en calle de Gravina,El Grau de Castelló,180000,"['128 m² construidos, 120 m² útiles', '3 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 2001', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Consumo: \n124 kWh/m² año', 'Emisiones: \n46 kg CO2/m² año']"
Piso en venta en calle Sant Roc,Alquerias del Niño Perdido,150000,"['160 m² construidos, 155 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2002', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n116 kWh/m² año', 'Emisiones: \n55 kg CO2/m² año']"
Ático en venta en Centro Tradicional,Centro,275000,"['115 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual: Bomba de frío/calor', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida de Federico Soto,Centro Tradicional,395000,"['110 m² construidos, 100 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación sur, este', 'Calefacción individual', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en calle Álvarez Sereix,Centro Tradicional,300000,"['93 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Planta 2ª', 'Sin ascensor']",['No indicado']
Piso en venta en calle San Fernando,Centro Tradicional,340000,"['185 m² construidos', '7 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este', 'Planta 3ª', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Casa o chalet independiente en venta en Playa de Gandia,Gandia,435000,"['Casa o chalet independiente', '2 plantas', '357 m² construidos, 350 m² útiles', '8 habitaciones', '5 baños', 'Parcela de 5.042 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación norte, sur', 'Construido en 1980', 'No dispone de calefacción']","['Jardín', 'Consumo:', 'Emisiones:']"
Piso en venta en Centro Tradicional,Centro,549000,"['182 m² construidos, 162 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 1950', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
