title,location,precio,basic_features,extra_features
Piso en venta en Paus,San Blas-Pau,159000,"['80 m² construidos', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2003', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'No indicado']"
Piso en venta en calle Juan Ortega,Santo Domingo,115000,"['100 m² construidos, 94 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1978', 'Planta 4ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo: \n73 kWh/m² año', 'Emisiones: \n14 kg CO2/m² año']"
Piso en venta en avenida Médico Ricardo Ferre,Paus,205000,"['127 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2007', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n201 kWh/m² año', 'Emisiones: \n37 kg CO2/m² año']"
Piso en venta en calle Marques Del Bosch,Santo Domingo,168000,"['149 m² construidos, 139 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1979', 'Planta 4ª exterior', 'Con ascensor']",['Inmueble exento']
Piso en venta en calle del Torero José María Manzanares,San Blas,208000,"['120 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1994', 'Planta 5ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'Inmueble exento']"
Casa o chalet independiente en venta en Miramar,Safor,60000,"['Casa o chalet independiente', '2 plantas', '112 m² construidos, 103 m² útiles', '4 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1932', 'No dispone de calefacción']","['Consumo: \n131 kWh/m² año', 'Emisiones: \n45 kg CO2/m² año']"
Ático en venta en Paus,San Blas-Pau,234000,"['115 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, este', 'Construido en 2007', 'Calefacción individual', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en medico ferre,Paus,205000,"['131 m² construidos, 94 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 2007', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n43 kWh/m² año', 'Emisiones: \n43 kg CO2/m² año']"
Piso en venta en Santo Domingo,San Blas-Pau,180000,"['88 m² construidos, 72 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación norte, oeste', 'Construido en 1967', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Santo Domingo,San Blas-Pau,110000,"['69 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1966', 'Calefacción individual', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo: \n102 kWh/m² año', 'Emisiones: \n19 kg CO2/m² año']"
Piso en venta en Ensanche-Diputación,Centro,199000,"['96 m² construidos, 81 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1994', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Casa o chalet independiente en venta en Santo Domingo,San Blas-Pau,325000,"['Casa o chalet independiente', '1 planta', '150 m² construidos, 149 m² útiles', '6 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1935', 'No dispone de calefacción']",['No indicado']
Piso en venta en avenida Médico Ricardo Ferre,Paus,235000,"['136 m² construidos, 107 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2006', 'Calefacción individual', 'Planta 8ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'No indicado']"
Ático en venta en Santo Domingo,San Blas-Pau,140000,"['80 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",['No indicado']
Ático en venta en Santo Domingo,San Blas-Pau,140000,"['80 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",['No indicado']
Piso en venta en calle Carlota Pasaron,Santo Domingo,150000,"['80 m² construidos, 60 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Pintor Gisbert,Santo Domingo,169000,"['100 m² construidos, 95 m² útiles', '4 habitaciones', '4 baños', 'Balcón', 'Segunda mano/buen estado', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Casa o chalet independiente en venta en Paus,San Blas-Pau,1200000,"['Casa o chalet independiente', '3 plantas', '865 m² construidos, 735 m² útiles', '9 habitaciones o más', '8 baños', 'Parcela de 1 m²', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1969', 'Calefacción individual']","['Piscina', 'Jardín', 'No indicado']"
Piso en venta en avenida del Doctor Jiménez Díaz,San Blas,225000,"['160 m² construidos, 148 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
Dúplex en venta en calle Pintor Gisbert,Santo Domingo,239000,"['123 m² construidos, 110 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1996', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,199000,"['135 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación sur, este', 'Construido en 1994', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Bono Guarner,Santo Domingo,95000,"['90 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Planta 2ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Santo Domingo,San Blas-Pau,140500,"['91 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1977', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Médico Ricardo Ferre,Paus,240000,"['90 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2005', 'Calefacción central', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
Ático en venta en calle Escritor Enrique Cerdan Tato,San Blas,220000,"['160 m² construidos, 128 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 1998', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Benasau,Santo Domingo,220000,"['135 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 7ª exterior', 'Con ascensor']","['Zonas verdes', 'Inmueble exento']"
Piso en venta en calle Pilar El,Santo Domingo,155000,"['102 m² construidos, 89 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 2003', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Inmueble exento']"
Piso en venta en avenida Benito Perez Galdos,Ensanche-Diputación,295000,"['127 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en avenida José Jornet Navarro,Paus,260000,"['109 m² construidos, 98 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2009', 'Calefacción central: Gas', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo:', 'Emisiones:']"
Ático en venta en calle Carlota Pasaron,Santo Domingo,150000,"['80 m² construidos, 60 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación este', 'Planta 5ª exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en avenida José Jornet Navarro,Paus,260000,"['119 m² construidos, 105 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Inmueble exento']"
Piso en venta en avenida deportista Isabel Fernández,Paus,295000,"['166 m² construidos, 145 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2003', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
Piso en venta en avenida médico Ricardo Ferré,Paus,240000,"['90 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2005', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
Piso en venta en Santo Domingo,San Blas-Pau,139900,"['91 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación oeste', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Ciudad de Wenzhou,Paus,198000,"['118 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2002', 'interior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
Piso en venta en plaza General Mancha,Ensanche-Diputación,195000,"['113 m² construidos, 102 m² útiles', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 2008', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en Ensanche-Diputación,Centro,210000,"['99 m² construidos, 96 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1994', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en avenida Ciudad de Matanzas,Paus,175200,"['150 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'En trámite']"
Piso en venta en calle Doctora Damiana Zaragoza,Paus,278000,"['91 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2019', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
Piso en venta en Paus,San Blas-Pau,249000,"['136 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Bajo exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'En trámite']"
Piso en venta en Santo Domingo,San Blas-Pau,184000,"['108 m² construidos, 98 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 1975', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Bono Guarner,Santo Domingo,195000,"['102 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Santo Domingo,San Blas-Pau,160000,"['84 m² construidos, 61 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 1972', 'Planta 4ª', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida del Doctor Jiménez Díaz,Paus,270000,"['149 m² construidos, 128 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este, oeste', 'Construido en 2008', 'Calefacción individual: Gas natural', 'Planta 7ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'En trámite']"
Piso en venta en calle Sant Joan Bosco,Ensanche-Diputación,230000,"['110 m² construidos, 98 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 1941', 'Calefacción individual: Eléctrica', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n126,8 kWh/m² año', 'Emisiones:']"
Piso en venta en calle Cuenca,San Blas,170000,"['110 m² construidos, 90 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en avenida Cardenal Francisco Alvarez,Paus,295000,"['137 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2002', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 8ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'No indicado']"
Piso en venta en calle Belfast,Santo Domingo,125000,"['128 m² construidos, 122 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle de Jaén,San Blas,170000,"['155 m² construidos, 145 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en San Blas,San Blas-Pau,165000,"['108 m² construidos, 82 m² útiles', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Paus,San Blas-Pau,199900,"['95 m² construidos, 80 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2010', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle Bono Guarner,Santo Domingo,111000,"['90 m² construidos, 82 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación sur', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Consumo: \n32 kWh/m² año', 'Emisiones: \n157 kg CO2/m² año']"
Piso en venta en calle de Tuberia,San Agustín,80000,"['65 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Planta 1ª exterior', 'Sin ascensor']",['No indicado']
Piso en venta en calle Alvarado,San Agustín,125000,"['85 m² construidos, 70 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1993', 'Calefacción individual: Eléctrica', 'Bajo exterior', 'Sin ascensor']","['Consumo: \n148,86 kWh/m² año', 'Emisiones: \n27,41 kg CO2/m² año']"
Dúplex en venta en avenida Médico Ricardo Ferre,Paus,225000,"['90 m² construidos, 70 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2007', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 9ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'No indicado']"
Estudio en venta en San blas,Santo Domingo,160000,"['110 m² construidos, 100 m² útiles', 'Sin habitación', '1 baño', 'Segunda mano/buen estado', 'Orientación sur', 'Bajo exterior', 'Sin ascensor']",['Inmueble exento']
Ático en venta en calle Josep Maria Py,Ensanche-Diputación,150000,"['60 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur', 'Planta 3ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle Tarragona,San Blas,225000,"['170 m² construidos', '5 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes', 'Consumo: \n77 kWh/m² año', 'Emisiones: \n15 kg CO2/m² año']"
Piso en venta en avenida General Marva,Ensanche-Diputación,510000,"['130 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Planta 9ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Juan Ortega,Santo Domingo,147500,"['125 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Entreplanta exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle de San Salvador,Santo Domingo,199000,"['110 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2004', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Cardenal Belluga,Santo Domingo,228385,"['85 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Santo Domingo,San Blas-Pau,169900,"['125 m² construidos, 103 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1967', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle del Tucuman,Ensanche-Diputación,270000,"['139 m² construidos, 125 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1964', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Dúplex en venta en avenida Salamanca,Ensanche-Diputación,270000,"['190 m² construidos', '5 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual: Eléctrica', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Santo Domingo,San Blas-Pau,89000,"['80 m² construidos, 75 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1965', 'No dispone de calefacción', 'Planta 3ª exterior', 'Sin ascensor']",['No indicado']
Piso en venta en Santo Domingo,San Blas-Pau,137000,"['120 m² construidos, 105 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 1975', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Santo Domingo,San Blas-Pau,112000,"['62 m² construidos, 58 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1975', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Santo Domingo,San Blas-Pau,165000,"['149 m² construidos, 138 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1979', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en San Blas,San Blas-Pau,149000,"['99 m² construidos, 80 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 2004', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",['No indicado']
Piso en venta en San Blas,San Blas-Pau,149500,"['127 m² construidos, 104 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 1976', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Santo Domingo,San Blas-Pau,139900,"['82 m² construidos, 78 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Catedrático Ángel Casado,San Blas,155000,"['87 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 1ª interior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle del Tinent Monzonís,Zona Plaza Donoso Cortés - Avda Magdalena,160000,"['78 m² construidos, 73 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 2008', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Consumo: \n111 kWh/m² año', 'Emisiones: \n44 kg CO2/m² año']"
Piso en venta en calle Constitució,Casco Urbano,185000,"['201 m² construidos, 180 m² útiles', '5 habitaciones', '4 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2012', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n132 kWh/m² año', 'Emisiones: \n51 kg CO2/m² año']"
Piso en venta en calle Juan Ortega,Santo Domingo,143450,"['90 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, este', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Ensanche-Diputación,Centro,385000,"['160 m² construidos, 145 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1950', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Ensanche-Diputación,Centro,380000,"['138 m² construidos, 125 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1950', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Casa o chalet en venta en calle Busot,San Agustín,347000,"['Casa o chalet', '300 m² construidos', '4 habitaciones', '3 baños', 'Parcela de 1.000 m²', 'Segunda mano/buen estado']",['En trámite']
Piso en venta en calle de Narcís Monturiol,El Perelló,144900,"['81 m² construidos, 75 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1984', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Consumo: \n122 kWh/m² año', 'Emisiones: \n43 kg CO2/m² año']"
