title,location,precio,basic_features,extra_features
Piso en venta en calle Prudencio de la Viña,La Florida,119500,"['114 m² construidos, 97 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1977', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en calle Régulo,La Florida,202900,"['180 m² construidos, 70 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2009', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,165000,"['113 m² construidos, 107 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1975', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,249500,"['175 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,260000,"['170 m² construidos, 160 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",['No indicado']
Chalet adosado en venta en calle Carcaixent,Urbanizaciones,289000,"['Chalet adosado', '178 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2022', 'No dispone de calefacción']","['Piscina', 'En trámite']"
Piso en venta en calle Pardo Gimeno,Benalúa,263700,"['113 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,209900,"['87 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación oeste', 'Construido en 1962', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en plaza Navarro Rodrigo,Benalúa,145500,"['127 m² construidos, 102 m² útiles', '1 habitación', '2 baños', 'Segunda mano/para reformar', 'Construido en 1975', 'Planta 5ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en avenida Catedrático Soler s/n,Benalúa,336000,"['113 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Planta 2ª exterior', 'Con ascensor']",['No indicado']
Casa o chalet independiente en venta en calle Andrómeda,La Florida,155000,"['Casa o chalet independiente', '1 planta', '126 m² construidos', '3 habitaciones', '1 baño', 'Parcela de 151 m²', 'Segunda mano/para reformar', 'Construido en 1941', 'Calefacción individual']","['Consumo:', 'Emisiones:']"
Piso en venta en calle Carlet,Benalúa,250950,"['174 m² construidos, 160 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Planta 4ª', 'Con ascensor']",['En trámite']
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,145000,"['142 m² construidos, 126 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'No dispone de calefacción', 'Planta 4ª exterior', 'Sin ascensor']",['En trámite']
Casa o chalet independiente en venta en calle Centauro,La Florida,325000,"['Casa o chalet independiente', '5 plantas', '385 m² construidos, 360 m² útiles', '4 habitaciones', '5 baños', 'Parcela de 102 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2003', 'Calefacción individual']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Pardo Gimeno,Benalúa,170000,"['118 m² construidos, 105 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1968', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n85,76 kWh/m² año', 'Emisiones: \n15,11 kg CO2/m² año']"
Piso en venta en avenida Orihuela,La Florida,207000,"['141 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en avenida Orihuela,La Florida,182000,"['125 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en avenida Orihuela,La Florida,207000,"['143 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Ático en venta en avenida Orihuela,La Florida,210000,"['93 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en avenida Orihuela,La Florida,182000,"['124 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en avenida Orihuela,La Florida,215000,"['128 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Ático en venta en avenida Orihuela,La Florida,240000,"['145 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en avenida Orihuela,La Florida,162000,"['95 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Ático en venta en avenida Orihuela,La Florida,230000,"['128 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Ático en venta en avenida Orihuela,La Florida,175000,"['95 m² construidos', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle Arturo,La Florida,109000,"['100 m² construidos, 94 m² útiles', '4 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Construido en 1969', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,162900,"['150 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 4ª', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle General Bonanza,Benalúa,89990,"['100 m² construidos, 99 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'Construido en 1969', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,245000,"['115 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,260000,"['122 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle Carlet,Benalúa,256900,"['151 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 1977', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']","['Zonas verdes', 'En trámite']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,255000,"['115 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle García Andreu,Benalúa,230000,"['141 m² construidos, 103 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle García Andreu,Benalúa,218900,"['141 m² construidos, 103 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']",['Consumo:']
Piso en venta en avenida Catedrático Soler s/n,Benalúa,326000,"['118 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Planta 3ª exterior', 'Con ascensor']",['No indicado']
Piso en venta en calle Fernando Madroñal,La Florida,136500,"['90 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación sur, este', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Casa o chalet en venta en calle Alberola,Benalúa,249900,"['Casa o chalet', '175 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 1890']",['No indicado']
Piso en venta en calle San Agatangelo,Benalúa,209000,"['123 m² construidos, 111 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 2000', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n123 kWh/m² año', 'Emisiones: \n29 kg CO2/m² año']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,365000,"['117 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Planta 6ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,250000,"['115 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,240000,"['113 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,240000,"['113 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,250000,"['113 m² construidos, 76 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,255000,"['122 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle catedrático Soler (esquina calle arquitecto Guardiola),Benalúa,250000,"['115 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Promoción de obra nueva', 'Armarios empotrados', 'Trastero', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'No indicado']"
Piso en venta en calle Régulo,La Florida,138372,"['110 m² construidos, 90 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, oeste', 'Construido en 1989', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n134 kWh/m² año', 'Emisiones: \n37 kg CO2/m² año']"
Piso en venta en calle Pérez Medina,Benalúa,195000,"['148 m² construidos, 140 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1976', 'Calefacción individual: Gas propano/butano', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Consumo: \n115 kWh/m² año', 'Emisiones: \n24 kg CO2/m² año']"
Ático en venta en avenida d'Oriola,La Florida,160000,"['124 m² construidos, 79 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación sur, oeste', 'Construido en 2005', 'Calefacción central', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en avenida Oscar Espla,Benalúa,450000,"['210 m² construidos, 195 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1983', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'En trámite']"
Piso en venta en calle Alberola,Benalúa,195000,"['158 m² construidos, 115 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur, oeste', 'Construido en 1998', 'No dispone de calefacción', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Casa o chalet independiente en venta en La Florida,Benalúa-La Florida-Babel-San Gabriel,450000,"['Casa o chalet independiente', '3 plantas', '451 m² construidos, 375 m² útiles', '6 habitaciones', '5 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2006', 'No dispone de calefacción']","['Aire acondicionado', 'Jardín', 'En trámite']"
Casa o chalet en venta en La Florida,Benalúa-La Florida-Babel-San Gabriel,480000,"['Casa o chalet', '380 m² construidos', '5 habitaciones', '2 baños', 'Parcela de 247 m²', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este']",['En trámite']
Casa o chalet en venta en La Florida,Benalúa-La Florida-Babel-San Gabriel,480000,"['Casa o chalet', '380 m² construidos', '5 habitaciones', '2 baños', 'Parcela de 247 m²', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este']",['En trámite']
Piso en venta en calle Carlet,Benalúa,235000,"['174 m² construidos, 127 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Planta 4ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Dúplex en venta en La Florida,Benalúa-La Florida-Babel-San Gabriel,450000,"['451 m² construidos, 375 m² útiles', '6 habitaciones', '5 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 2006', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'En trámite']"
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,159900,"['150 m² construidos, 121 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1977', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Casa o chalet independiente en venta en calle Alberola,Benalúa,264000,"['Casa o chalet independiente', '1 planta', '279 m² construidos, 237 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'No dispone de calefacción']",['No indicado']
Piso en venta en calle Dr. Just,Benalúa,149000,"['142 m² construidos, 130 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 4ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle Río Júcar,Ciudad de Asís - Font-Calent - El Bacarot,159500,"['90 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación este', 'Sin ascensor']",['En trámite']
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,169900,"['160 m² construidos, 150 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,195000,"['110 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 1ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Ático en venta en calle Sociedad cultural deportiva betis florida,La Florida,279000,"['88 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,245000,"['139 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 3ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,199000,"['111 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 2ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,214000,"['130 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Bajo exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,237000,"['127 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 2ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,235000,"['139 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 1ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en Arquitecto guardiola,Benalúa,145000,"['100 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 1970', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']","['Consumo:', 'Emisiones:']"
Ático en venta en calle Sociedad cultural deportiva betis florida,La Florida,258000,"['107 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,240000,"['139 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 2ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,245000,"['127 m² construidos', '4 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Planta 3ª exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,183000,"['111 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Bajo exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Sociedad cultural deportiva betis florida,La Florida,182000,"['109 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Promoción de obra nueva', 'Bajo exterior', 'Con ascensor']","['Piscina', 'Consumo:', 'Emisiones:']"
Piso en venta en La Florida,Benalúa-La Florida-Babel-San Gabriel,109000,"['100 m² construidos, 94 m² útiles', '4 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1969', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Santa Maria Mazzarelo,Benalúa,210000,"['154 m² construidos, 125 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 1980', 'Calefacción individual: Bomba de frío/calor', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en Benalúa,Benalúa-La Florida-Babel-San Gabriel,159900,"['150 m² construidos, 121 m² útiles', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1977', 'Solo interior de la vivienda adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Arquitecto Guardiola,Benalúa,93000,"['79 m² construidos, 70 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1960', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Orión,La Florida,139000,"['129 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Construido en 1970', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Llíber,La Florida,138500,"['95 m² construidos, 85 m² útiles', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 5ª', 'Con ascensor']","['Aire acondicionado', 'Zonas verdes', 'En trámite']"
Piso en venta en calle Castor,La Florida,145000,"['90 m² construidos, 80 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2006', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en avenida Oscar Espla,Benalúa,390000,"['210 m² construidos, 180 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Construido en 1983', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Consumo: \n135 kWh/m² año', 'Emisiones: \n26 kg CO2/m² año']"
Ático en venta en calle Ana Navarro,La Florida,165500,"['108 m² construidos, 76 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1992', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Republica Argentina,La Florida,146050,"['103 m² construidos, 86 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, oeste', 'Construido en 1986', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'En trámite']"
Piso en venta en calle garcia andreu,Benalúa,148000,"['142 m² construidos, 135 m² útiles', '5 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Planta 4ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Arquitecto Guardiola,Benalúa,225000,"['115 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en avenida Aguilera,Benalúa,300000,"['200 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en La Florida,Benalúa-La Florida-Babel-San Gabriel,75000,"['70 m² construidos', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1970', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']","['Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
