title,location,precio,basic_features,extra_features
Ático en venta en calle Virgen de África,Ciudad de Asís,130000,"['84 m² construidos, 73 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 2005', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Alipark,Benalúa-La Florida-Babel-San Gabriel,135000,"['92 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Orientación este', 'Construido en 1972', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']","['Piscina', 'En trámite']"
Piso en venta en avenida orihuela,La Florida Portazgo,94000,"['91 m² construidos, 87 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, este', 'Construido en 1967', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª interior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Eduardo Langucha,Ciudad de Asís,58700,"['61 m² construidos', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1962', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Cruz del Sur,La Florida Portazgo,119900,"['135 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Construido en 1982', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Pascual Orozco,Alipark,135000,"['76 m² construidos, 70 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación norte, oeste', 'Construido en 1972', 'No dispone de calefacción', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'En trámite']"
Piso en venta en calle Lira,La Florida Portazgo,124000,"['127 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1965', 'Calefacción individual: Gas propano/butano', 'Planta 3ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle Hércules,La Florida Portazgo,135500,"['124 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 1993', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle de Aldebaran,La Florida Portazgo,105000,"['100 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1976', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Cisne,La Florida Portazgo,74900,"['79 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/para reformar', 'Construido en 1964', 'Planta 1ª exterior', 'Sin ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle Eloy Arenas,Ciudad de Asís,98000,"['140 m² construidos, 130 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1960', 'Bajo exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Deportista Ángel Aznar,Alipark,99900,"['85 m² construidos, 75 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Calefacción individual: Bomba de frío/calor', 'Planta 4ª exterior']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Chalet pareado en venta en calle orion,El Alquián - San Miguel,139900,"['Chalet pareado', '2 plantas', '224 m² construidos, 198 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 2008']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Cruz del Sur,La Florida Portazgo,117000,"['92 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación sur', 'Construido en 1976', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Eduardo Langucha,Ciudad de Asís,85000,"['110 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Construido en 1960', 'Bajo exterior', 'Sin ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle l'Aguila,Ciudad de Asís,110900,"['91 m² construidos, 80 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Piso en venta en Alipark,Benalúa-La Florida-Babel-San Gabriel,99000,"['85 m² construidos, 78 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación norte, oeste', 'Construido en 1968', 'Calefacción individual: Gas natural', 'Planta 4ª exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Lira,La Florida Portazgo,132000,"['130 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",['En trámite']
Piso en venta en calle Deportista Ángel Aznar,Alipark,88000,"['84 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Calefacción individual', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Antares,La Florida Portazgo,125000,"['104 m² construidos, 80 m² útiles', '4 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Calefacción individual: Eléctrica', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª interior', 'Con ascensor']","['Aire acondicionado', 'Consumo:']"
Casa o chalet independiente en venta en Ciudad de Asís - Font-Calent - El Bacarot,Los Ángeles-Tómbola-San Nicolás,136000,"['Casa o chalet independiente', '65 m² construidos, 60 m² útiles', '2 habitaciones', '1 baño', 'Parcela de 491 m²', 'Terraza', 'Segunda mano/buen estado', 'Calefacción individual']","['Aire acondicionado', 'Piscina', 'Jardín', 'En trámite']"
Piso en venta en calle Renato Bardín,Alipark,145000,"['105 m² construidos, 95 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Planta 4ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'En trámite']"
Piso en venta en calle Lira,La Florida Portazgo,147000,"['117 m² construidos, 93 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Casa o chalet independiente en venta en calle Venus,Ciudad de Asís - Font-Calent - El Bacarot,310000,"['Casa o chalet independiente', '1 planta', '250 m² construidos, 249 m² útiles', '5 habitaciones', '3 baños', 'Parcela de 3.200 m²', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Calefacción central: Gasoil', 'Solo acceso exterior adaptado para personas con movilidad reducida']","['Aire acondicionado', 'Piscina', 'Jardín', 'En trámite']"
Piso en venta en Alipark,Benalúa-La Florida-Babel-San Gabriel,104900,"['70 m² construidos, 65 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en Alipark,Benalúa-La Florida-Babel-San Gabriel,108000,"['71 m² construidos, 65 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1962', 'Calefacción individual', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Princesa Mercedes,Benalúa-La Florida-Babel-San Gabriel,139900,"['90 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Planta 1ª exterior', 'Con ascensor']",['En trámite']
Casa o chalet en venta en Urb. C/ El cielo,Los Ángeles-Tómbola-San Nicolás,28000,"['Casa o chalet', '112 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado']",['Consumo:']
Piso en venta en La Florida Portazgo,Benalúa-La Florida-Babel-San Gabriel,135000,"['96 m² construidos, 83 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 2009', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en Urb. Alipark,Benalúa-La Florida-Babel-San Gabriel,145000,"['93 m² construidos, 92 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación este', 'Calefacción individual', 'Planta 5ª interior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'No indicado']"
Piso en venta en La Florida Portazgo,Benalúa-La Florida-Babel-San Gabriel,79000,"['85 m² construidos, 76 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación sur', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en La Florida Portazgo,Benalúa-La Florida-Babel-San Gabriel,170000,"['104 m² construidos, 69 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Construido en 2022', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle Virgen de Fátima,Ciudad de Asís,140000,"['105 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en Ciudad de Asís,Benalúa-La Florida-Babel-San Gabriel,69900,"['63 m² construidos, 62 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1960', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']",['No indicado']
Piso en venta en Alipark,Benalúa-La Florida-Babel-San Gabriel,75000,"['40 m² construidos, 35 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Bajo exterior', 'Sin ascensor']",['En trámite']
Casa o chalet en venta en Urb. C/ San Javier,Los Ángeles-Tómbola-San Nicolás,62400,"['Casa o chalet', '76 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado']",['Consumo: \n238 kWh/m² año']
Piso en venta en calle Antares,La Florida Portazgo,72000,"['79 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Planta 4ª exterior', 'Sin ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle Virgen de África,Ciudad de Asís,99000,"['75 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1985', 'Calefacción individual', 'Planta 1ª exterior', 'Sin ascensor']","['Zonas verdes', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Deportista Benjamin Rodriguez,Princesa Mercedes,109000,"['75 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Profesores Hermanos Muñoz,Princesa Mercedes,86000,"['68 m² construidos, 60 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Planta 3ª interior', 'Sin ascensor']",['No indicado']
Piso en venta en calle de Casiopea,La Florida Portazgo,115000,"['95 m² construidos, 86 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Construido en 1975', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Casa o chalet independiente en venta en Ciudad de Asís - Font-Calent - El Bacarot,Los Ángeles-Tómbola-San Nicolás,94050,"['Casa o chalet independiente', '1 planta', '123 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Construido en 1940', 'No dispone de calefacción']",['No indicado']
Piso en venta en Ciudad de Asís,Benalúa-La Florida-Babel-San Gabriel,143000,"['105 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en La Florida Portazgo,Benalúa-La Florida-Babel-San Gabriel,132000,"['127 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Construido en 1976', 'Planta 3ª exterior', 'Sin ascensor']",['En trámite']
Casa o chalet en venta en calle La Rioja,Ciudad de Asís - Font-Calent - El Bacarot,124800,"['Casa o chalet', '149 m² construidos', '6 habitaciones', '2 baños', 'Parcela de 458 m²', 'Terraza', 'Segunda mano/para reformar', 'Construido en 1960']","['Jardín', 'Consumo: \n166 kWh/m² año', 'Emisiones: \n32 kg CO2/m² año']"
Piso en venta en calle Eduardo Langucha,Ciudad de Asís,40500,"['61 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/para reformar', 'Construido en 1960', 'Planta 3ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle Jaime Niñoles,La Florida Portazgo,149000,"['123 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2007', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Cefeo,La Florida Portazgo,196000,"['110 m² construidos, 100 m² útiles', '2 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Calefacción individual: Eléctrica', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Consumo: \n1 kWh/m² año', 'Emisiones: \n10 kg CO2/m² año']"
Piso en venta en calle Eloy Arenas,Ciudad de Asís,128000,"['95 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en Ciudad de Asís,Benalúa-La Florida-Babel-San Gabriel,164900,"['115 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 2005', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Aire acondicionado', 'No indicado']"
Piso en venta en calle Deportista Ramón Mendizábal,Princesa Mercedes,160000,"['118 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1982', 'Planta 5ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Ático en venta en calle de Casiopea,La Florida Portazgo,110000,"['65 m² construidos, 59 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Calefacción individual: Gas natural', 'Planta 4ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Lira,La Florida Portazgo,155000,"['139 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 1977', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']","['Consumo: \n84 kWh/m² año', 'Emisiones: \n16 kg CO2/m² año']"
Piso en venta en avenida de Aguilera,Alipark,154350,"['109 m² construidos, 89 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1969', 'Calefacción individual', 'Planta 2ª exterior', 'Sin ascensor']","['Consumo: \n100 kWh/m² año', 'Emisiones: \n19 kg CO2/m² año']"
Piso en venta en calle Víctor de la Serna,Ciudad de Asís,140000,"['100 m² construidos, 90 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 1993', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Cefeo,Ciudad de Asís,110000,"['90 m² construidos', '2 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Aldebaran,La Florida Portazgo,160000,"['100 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 10.000 € adicionales', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2022', 'No dispone de calefacción', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en La Florida Portazgo,Benalúa-La Florida-Babel-San Gabriel,124300,"['100 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en La Florida Portazgo,Benalúa-La Florida-Babel-San Gabriel,149000,"['123 m² construidos, 110 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2007', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Lira,La Florida Portazgo,124000,"['130 m² construidos, 127 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 3ª exterior', 'Sin ascensor']",['No indicado']
Piso en venta en calle Lira,La Florida Portazgo,132000,"['127 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1976', 'Planta 3ª exterior', 'Sin ascensor']",['En trámite']
Piso en venta en calle Renato Bardín,Alipark,99950,"['85 m² construidos, 80 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación oeste', 'Construido en 1968', 'Calefacción individual', 'Planta 4ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Joaquín Orozco,Alipark,195000,"['126 m² construidos, 116 m² útiles', '4 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1984', 'Planta 2ª exterior', 'Con ascensor']",['En trámite']
Casa o chalet independiente en venta en Quintela - Los Pinos,Ourense,75000,"['Casa o chalet independiente', '2 plantas', '488 m² construidos, 250 m² útiles', '5 habitaciones', '3 baños', 'Parcela de 510 m²', 'Segunda mano/para reformar', 'Construido en 1900', 'No dispone de calefacción']",['No indicado']
Piso en venta en calle Lira,La Florida Portazgo,132000,"['127 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Planta 3ª exterior', 'Sin ascensor']","['Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
Piso en venta en Antares,La Florida Portazgo,92000,"['60 m² construidos, 57 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual', 'Planta 1ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en calle Virgen de África,Ciudad de Asís,95000,"['103 m² construidos, 90 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'No dispone de calefacción', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Consumo:', 'Emisiones:']"
Piso en venta en calle Geminis,La Florida Portazgo,110000,"['80 m² construidos, 70 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle del Médico Pedro Herrero,Alipark,118000,"['72 m² construidos, 65 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/para reformar', 'Armarios empotrados', 'Construido en 1977', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes', 'Consumo: \n1 kWh/m² año', 'Emisiones: \n1 kg CO2/m² año']"
Piso en venta en calle de Princesa Mercedes,Princesa Mercedes,108000,"['65 m² construidos, 59 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Planta 2ª exterior', 'Sin ascensor']","['Aire acondicionado', 'En trámite']"
Piso en venta en La Florida Portazgo,Benalúa-La Florida-Babel-San Gabriel,75600,"['74 m² construidos, 67 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Construido en 1964', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']","['Consumo:', 'Emisiones:']"
Piso en venta en calle Lira,La Florida Portazgo,127000,"['127 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1976', 'No dispone de calefacción', 'Planta 3ª exterior', 'Sin ascensor']","['Aire acondicionado', 'Zonas verdes', 'En trámite']"
